no,name,price,asset_url,link
50,Sepatu Onitsuka Tiger Mexico 66 size 42 27cm Original Pria Bekas Baik,Rp1.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/1/8f9eb117-28ca-48d3-8ca5-0f451fed0284.jpg.webp?ect=4g,https://www.tokopedia.com/malangbikershop/sepatu-onitsuka-tiger-mexico-66-size-42-27cm-original-pria-bekas-baik?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
51,maison margiela german army trainer not onitsuka tiger adidas samba adidas gazelle,Rp2.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/20/6cd8761a-aad5-4b9c-a720-f5ebb024f7e1.jpg.webp?ect=4g,https://www.tokopedia.com/nyamanbekaskuu/maison-margiela-german-army-trainer-not-onitsuka-tiger-adidas-samba-adidas-gazelle?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
52,ONITSUKA DENTIGRE LS 1183B421-001,Rp1.175.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/13/d70738b1-3518-4d2b-b3cc-bd76e1c699d0.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-dentigre-ls-1183b421-001-1730787752529921460?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
53,ONITSUKA MEXICO 66 DELEGATION BLACK,Rp895.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/5/13b65497-8360-4942-b9fb-afe4748a7ac9.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-mexico-66-delegation-black-39-38883?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
54,Sepatu Onitsuka Tiger Original Mexico 66 leather sz 44.5,Rp858.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/1/30/e5e76eea-78af-4bdf-900b-6c9c737d1ea6.jpg.webp?ect=4g,https://www.tokopedia.com/luxecollective/sepatu-onitsuka-tiger-original-mexico-66-leather-sz-44-5-1730824781737067783?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
55,ONITSUKA MEXICO 66 SD PF Leather White/White ORIGINAL 100%,Rp949.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/14/26b4b642-b43a-4cac-b343-218506cacd55.jpg.webp?ect=4g,https://www.tokopedia.com/wams-footwear/onitsuka-mexico-66-sd-pf-leather-white-white-original-100-37-e9d23?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
56,Onitsuka Tiger Jastip BNIB Original Store 100%,Rp2.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/22/03f71e87-68ba-46b4-b38b-0f64543fe9a9.jpg.webp?ect=4g,https://www.tokopedia.com/archive-hypebeast-018-16/onitsuka-tiger-jastip-bnib-original-store-100?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
57,ONITSUKA ACROMOUNT 1283B257-106,Rp1.135.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/1/3/279f3e81-b63a-4675-a288-5e0f42b7ce73.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-acromount-1283b257-106-40-cf601?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
58,UK 28.5 ONITSUKA TIGER MEXICO 66 ORIGINAL SLIP ON KIDS,Rp800.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/26/61bff82a-3132-449e-a196-f47732c4b82f.jpg.webp?ect=4g,https://www.tokopedia.com/stefwill-shop/uk-28-5-onitsuka-tiger-mexico-66-original-slip-on-kids?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
59,Onitsuka Tiger Mexico 66 SD Cream/Black Size 40.5 ( 25.5CM ) Original,Rp2.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/16/9fe48702-d230-4576-8c00-627d0e18ba0d.jpg.webp?ect=4g,https://www.tokopedia.com/jaelshop/onitsuka-tiger-mexico-66-sd-cream-black-size-40-5-25-5cm-original?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
